ZipCode,City,State,MedianPrice,Latitude,Longitude,NearestStation,MetroDistanceMeters,DistanceToDC_Meters,Growth_1Y,Growth_3Y,Growth_5Y,Growth_10Y,Price_Volatility,Yelp_Restaurant_Count,Yelp_Avg_Rating,Yelp_Avg_Review_Count,Num_Thai,Num_Coffee,Num_FastFood,Num_Japanese,Num_Italian,Num_American,Num_Bars,Num_HighEnd_Price4
20002,Washington,DC,645380.0602454763,38.9050256,-76.9836072,NoMa-Gallaudet U,1695.47,3921.98,-0.0322262835098367,-0.0923272607587795,-0.0150347383271531,0.2501229761765109,0.0185735262987825,274,3.87,457.6,16,88,30,19,44,64,85,3
22202,Arlington,VA,796395.6760704747,38.8568345,-77.0514843,Crystal City,131.52,5035.87,0.0358552428080907,0.0511722153269515,0.1436002060787941,0.3692599723953145,0.0194373758190941,251,3.67,499.5,23,116,76,13,44,79,71,1
20110,Manassas,VA,503863.6185762381,38.7475611,-77.484727,Washington Dulles International Airport,23369.0,42962.54,0.071002601682493,0.1859684073316092,0.450169257441354,0.740032788098315,0.021051299011189,66,3.7,163.9,3,23,14,0,10,20,15,0
22205,Arlington,VA,1156059.512995677,38.8835133,-77.1395237,East Falls Church,1549.75,9782.78,0.0752151384543068,0.1432609470632549,0.2861336966511792,0.521029133271655,0.0273310716570387,148,3.92,339.1,30,40,23,3,15,15,11,0
20006,Washington,DC,248130.71134834815,38.8986133,-77.0414677,Farragut West,332.51,1157.42,-0.0286888240499387,-0.0319163465192262,-0.0625923743364688,0.0157768435477792,0.0115727621576447,858,3.9,2116.0,57,336,152,63,174,293,268,19
22401,Fredericksburg,VA,457709.16493800463,38.2992718,-77.4866583,Franconia-Springfield,58815.74,77619.36,0.0484375729757487,0.1257405336289174,0.3721323228848217,0.6232322874268902,0.0191489685819537,56,3.21,93.2,2,13,20,5,7,14,3,0
20171,Herndon,VA,817230.990299149,38.924038,-77.3964793,Herndon,3346.45,32001.57,0.0584171200439843,0.1344484929387895,0.3330441379866116,0.475697406499014,0.0229129105830595,2,1.5,1.0,0,1,0,0,0,1,0,0
21798,Woodsboro,MD,502318.01368798193,39.5365106,-77.3026026,Shady Grove,47823.4,74801.8,0.0598009831781899,0.1543647816315672,0.4363342445834927,0.6440845171952968,0.0196628501745343,5,3.42,19.6,0,0,0,0,1,2,0,0
22206,Arlington,VA,560895.5870537183,38.8439166,-77.089408,Pentagon City,3350.84,8046.31,0.0503828624735246,0.0774649606046845,0.166672679430633,0.4064615290483312,0.0160158717962291,66,3.76,310.1,9,25,13,4,13,18,9,0
20124,Clifton,VA,1004578.559878699,38.7813316,-77.3913325,Vienna/Fairfax-GMU,14914.62,34042.32,0.0744860898013206,0.1520786903388671,0.4037090840146076,0.547634635288656,0.0248927834479493,7,4.3,395.7,0,5,2,0,4,3,2,0
20019,Washington,DC,373068.6973265366,38.8914117,-76.9435754,Benning Road,468.74,7354.95,-0.0286679024295652,-0.0551642308130346,0.0891616332680492,0.7344897282367788,0.0259825757619692,35,2.39,21.2,1,11,14,0,4,6,0,0
20015,Washington,DC,1391789.067923114,38.9668893,-77.058323,Friendship Heights,2486.0,8062.08,0.0300080727622574,0.0641108351349385,0.2933327503216095,0.4545969365211612,0.0298687662383355,18,3.29,137.7,0,0,0,0,0,0,0,0
